,abstract,bands,circle,figure,gestural,grid,landscape,portrait,rectangle,repetition,shape,square,still_life,symmetry,label,range_Blue,stdev_Blue,skew_Blue,range_Green,stdev_Green,skew_Green,range_Red,stdev_Red,skew_Red,range_Hue,stdev_Hue,skew_Hue,range_Saturation,stdev_Saturation,skew_Saturation,range_Value,stdev_Value,skew_Value
2000.012,4.35,82.61,1.21,0.0,0.01,0.26,0.0,0.0,7.83,3.63,0.05,0.0,0.03,0.02,bands,14.0,2.1028254,3.3864078521728516,12.0,2.071005,3.25400972366333,16.0,2.5571592,4.1898674964904785,18.0,2.323454,4.52707576751709,15.0,2.1341715,3.985020637512207,8.0,1.672386,2.502863645553589
2000.013,0.05,19.51,0.24,0.01,0.0,1.09,0.01,0.02,27.84,1.5,0.14,0.04,0.15,49.4,symmetry,16.0,2.3318448,4.168299674987793,17.0,2.4125323,4.365209102630615,20.0,2.4190004,4.798874378204346,14.0,2.186607,3.6608781814575195,14.0,2.078536,3.43800687789917,15.0,2.1213202,3.795788526535034
2001.001,5.59,2.44,1.03,0.05,0.14,27.74,0.01,0.01,48.75,2.14,0.88,0.51,0.32,10.39,rectangle,17.0,2.727178,4.244160175323486,24.0,3.3819373,5.426611423492432,21.0,2.8613808,4.505911827087402,19.0,2.3700607,4.647246360778809,21.0,2.7824786,4.882524490356445,24.0,2.701273,5.485755920410156
2001.002,0.01,95.15,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.99,0.0,0.0,0.0,0.02,bands,6.0,1.1825554,1.7113302946090698,5.0,1.1792476,1.7221988439559937,5.0,1.0116509,1.4431102275848389,18.0,1.9324532,5.633245944976807,21.0,2.2482631,6.236137390136719,19.0,1.8729155,6.015596389770508
2001.003,0.35,1.57,0.06,0.01,0.04,49.98,0.01,0.05,4.81,2.84,0.06,0.08,0.31,39.84,grid,9.0,1.5811388,2.543657064437866,21.0,2.7978787,4.376176834106445,19.0,2.427061,4.110646724700928,36.0,2.793687,8.860335350036621,51.0,4.214002,9.877274513244629,22.0,2.4574504,5.115657806396484
2001.004,0.16,0.03,0.13,0.0,0.01,97.82,0.0,0.0,0.54,1.23,0.02,0.04,0.02,0.01,grid,22.0,3.1162376,4.781548976898193,31.0,3.4674828,5.6092000007629395,24.0,3.271563,5.072576999664307,16.0,2.3832095,4.3127546310424805,26.0,3.0400965,5.581986904144287,24.0,2.8006697,5.317453384399414
2001.005,0.44,81.14,0.0,0.0,0.02,0.0,0.0,0.0,18.37,0.01,0.0,0.0,0.01,0.0,bands,19.0,3.0233467,4.570838928222656,18.0,3.0809393,4.557492733001709,22.0,3.127499,4.793866157531738,25.0,2.5617378,5.476193428039551,32.0,2.75,7.110067844390869,32.0,2.639839,7.431405067443848
2001.006,0.04,0.99,0.11,0.01,0.0,0.05,0.0,0.0,98.56,0.08,0.14,0.0,0.02,0.02,rectangle,15.0,2.438301,3.7125167846679688,17.0,2.6457512,4.149594306945801,13.0,2.4764516,3.4895572662353516,26.0,2.877716,5.416048049926758,19.0,2.7329013,4.588438034057617,22.0,2.6896794,4.577733516693115
2001.007,0.0,96.23,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,bands,17.0,2.3782873,4.045578479766846,15.0,2.1990764,3.5256757736206055,12.0,2.1213202,3.1942567825317383,17.0,2.3251345,3.8651504516601562,14.0,2.265571,3.7533249855041504,14.0,2.1632586,3.571754217147827
2001.008,5.8,0.67,0.72,0.03,0.16,0.84,0.0,0.01,86.86,0.21,0.78,0.32,0.22,3.38,rectangle,41.0,4.287518,6.727119445800781,43.0,4.157072,6.828054904937744,40.0,4.2426405,7.085185527801514,56.0,4.2856956,9.662111282348633,36.0,3.8283482,7.038029670715332,34.0,3.6859107,7.12615966796875
2001.009,0.09,2.41,0.02,0.02,0.07,0.02,0.0,0.01,84.69,0.21,0.06,12.35,0.01,0.04,rectangle,11.0,1.9243505,2.895930290222168,12.0,1.994132,3.231238842010498,12.0,1.9324532,3.216909646987915,20.0,2.3782873,4.556066989898682,24.0,2.504683,5.209792613983154,20.0,2.3782873,4.629242897033691
2001.010,4.23,21.38,1.85,0.02,0.04,7.83,0.0,0.03,42.31,7.29,0.21,0.66,0.67,13.46,rectangle,12.0,2.2343204,3.2059617042541504,16.0,2.5495098,3.8483076095581055,17.0,2.6692696,3.9644691944122314,35.0,2.939494,7.5690226554870605,26.0,2.323454,6.333981990814209,24.0,2.294695,5.451550006866455
2001.011,0.31,0.4,0.2,0.0,0.09,0.0,0.0,0.0,98.86,0.0,0.12,0.0,0.01,0.0,rectangle,22.0,2.772634,4.650196075439453,25.0,2.9275095,5.175420761108398,16.0,2.6205318,3.999331474304199,24.0,2.8048508,5.766096115112305,36.0,3.3923166,8.180850982666016,16.0,2.1848197,3.689533233642578
2001.012,0.0,0.54,0.0,0.0,0.01,0.16,0.0,0.0,95.08,3.55,0.01,0.65,0.0,0.0,rectangle,21.0,2.6940327,4.361091613769531,14.0,2.4811792,3.5045559406280518,15.0,2.5571592,3.7567594051361084,15.0,2.3217719,3.991516351699829,16.0,2.1632586,4.412167072296143,20.0,2.2430449,4.7205963134765625
2001.013,0.01,58.51,0.0,0.0,0.02,0.05,0.0,0.0,1.31,39.51,0.04,0.53,0.0,0.01,bands,11.0,2.1596441,3.155763864517212,11.0,1.7047727,2.748450756072998,9.0,1.6955825,2.6491472721099854,17.0,2.42384,4.121295928955078,25.0,2.5693505,6.1465349197387695,22.0,2.441503,5.478249549865723
2001.014,0.0,0.19,0.0,0.0,0.0,0.04,0.0,0.0,97.21,2.52,0.01,0.02,0.0,0.0,rectangle,9.0,1.5077922,2.5691280364990234,8.0,1.492167,2.611884832382202,7.0,1.416973,2.3334391117095947,44.0,3.184435,10.34076976776123,39.0,2.9487815,9.566973686218262,40.0,2.9315097,10.246659278869629
2001.015,3.08,4.92,0.84,0.05,0.08,3.02,0.0,0.02,77.3,2.41,0.24,0.85,0.28,6.91,rectangle,15.0,2.5171287,3.700049638748169,16.0,2.5093575,4.001152992248535,18.0,2.5525723,4.125475883483887,15.0,2.1323402,3.4677064418792725,11.0,1.9385078,2.832139730453491,12.0,2.0077972,3.138925075531006
2001.016,10.94,6.08,0.11,0.04,0.1,0.03,0.0,0.03,78.77,0.3,0.08,1.26,0.11,2.15,rectangle,14.0,2.345208,3.436044454574585,15.0,2.3418744,3.577564001083374,14.0,2.3268137,3.3232929706573486,11.0,1.9141741,3.068512439727783,14.0,2.0558605,3.7040762901306152,12.0,1.9605484,3.128791093826294
2001.017,0.02,1.05,0.0,0.0,0.0,0.0,0.0,0.0,98.9,0.0,0.02,0.0,0.0,0.0,rectangle,22.0,3.2003417,4.829111099243164,24.0,3.363406,4.842910289764404,19.0,2.6545951,4.138955116271973,34.0,3.6784847,7.017430305480957,20.0,2.625,4.644639015197754,18.0,2.3501995,4.596347332000732
2001.018,4.77,2.23,0.15,0.18,1.03,0.12,0.0,0.02,80.64,0.31,5.71,2.97,0.47,1.38,rectangle,27.0,3.3645673,5.159265518188477,21.0,3.019468,4.663609504699707,21.0,2.950106,4.659632682800293,28.0,3.261997,5.909396171569824,25.0,3.1312437,4.719240188598633,23.0,3.0413814,4.713696479797363
2001.019,1.68,12.79,0.17,0.04,0.08,0.23,0.0,0.02,74.94,2.0,0.23,1.77,0.16,5.88,rectangle,13.0,1.8853879,3.1710033416748047,14.0,2.444701,3.6593754291534424,16.0,2.4302778,3.714710235595703,29.0,2.4811792,6.871016502380371,25.0,2.5341418,5.562717437744141,21.0,2.7922885,5.2949652671813965
2001.020,0.82,4.7,0.18,0.03,0.15,0.02,0.0,0.01,89.51,0.33,1.04,2.56,0.12,0.52,rectangle,11.0,2.181241,3.0742428302764893,14.0,2.3881216,3.903738498687744,14.0,2.3418744,3.725374698638916,27.0,3.0181742,5.678719997406006,25.0,2.8641098,5.343470573425293,23.0,2.8228974,4.9907002449035645
2001.021,4.91,1.16,0.02,0.0,0.02,0.02,0.0,0.0,29.24,64.56,0.06,0.0,0.0,0.0,repetition,21.0,2.9646354,4.754042148590088,10.0,1.7070625,2.7291603088378906,11.0,1.7207375,2.703709840774536,36.0,3.2451887,7.665079116821289,18.0,2.186607,4.409643173217773,24.0,2.501562,5.372298717498779
2001.022,12.26,6.42,0.41,0.18,1.44,12.88,0.01,0.07,55.68,4.77,0.91,2.26,0.85,1.88,rectangle,8.0,1.7765838,2.311422348022461,10.0,1.9565595,2.7771573066711426,10.0,1.9764235,2.8354246616363525,33.0,2.7457354,7.426590442657471,34.0,2.772634,7.709275245666504,23.0,2.5754247,5.487104892730713
2001.023,0.14,0.15,0.0,0.01,0.05,0.36,0.0,0.01,95.0,0.36,0.06,0.01,0.01,3.84,rectangle,18.0,2.7585096,4.599729537963867,10.0,2.042517,2.76839542388916,11.0,2.0097418,2.873575210571289,21.0,2.8804297,5.024654388427734,12.0,2.0155644,3.185784339904785,13.0,1.954562,3.4220712184906006
2001.024,16.17,0.12,3.69,0.01,0.29,70.94,0.0,0.18,1.94,1.01,0.21,3.93,1.33,0.18,grid,36.0,4.4791183,6.484138488769531,45.0,4.5800176,6.982298374176025,52.0,4.961571,7.872646808624268,30.0,3.5233595,5.998935699462891,25.0,3.3342447,5.161255359649658,34.0,3.6699796,6.4660515785217285
2001.025,5.46,3.48,0.89,0.06,0.17,0.41,0.0,0.02,78.55,0.7,0.81,2.07,0.34,7.05,rectangle,18.0,2.8545468,4.163262844085693,15.0,2.3962862,3.556097984313965,14.0,2.4574504,3.683257818222046,34.0,3.466356,7.4129815101623535,28.0,2.7824786,6.278386116027832,27.0,3.002603,6.059300422668457
2001.026,0.0,13.94,0.0,0.0,0.0,0.04,0.0,0.0,46.79,39.17,0.01,0.05,0.0,0.0,rectangle,13.0,2.181241,3.333958625793457,13.0,2.123161,3.1939151287078857,19.0,2.123161,4.17100715637207,19.0,2.6560662,4.522650241851807,15.0,2.3568385,3.8594038486480713,13.0,2.0972452,3.322679042816162
2001.027,8.61,2.09,0.58,0.22,1.85,0.82,0.0,0.02,78.25,0.58,3.19,0.62,0.5,2.67,rectangle,18.0,2.5678298,3.9395577907562256,16.0,2.5449092,3.8411319255828857,20.0,2.6516504,4.490285396575928,16.0,2.5525723,4.422820568084717,22.0,2.52178,5.115872383117676,21.0,2.452677,4.580470561981201
2001.030,8.49,0.87,0.11,0.13,2.6,0.21,0.0,0.02,76.32,0.61,1.49,0.72,0.06,8.34,rectangle,64.0,4.94422,10.31337833404541,64.0,5.049752,10.282426834106445,60.0,4.556074,10.235584259033203,64.0,5.0319295,9.760978698730469,64.0,5.0767546,9.683914184570312,60.0,4.7565746,9.493475914001465
2001.031,9.93,1.49,0.28,0.18,2.49,0.65,0.0,0.05,75.45,0.69,0.82,1.03,0.1,6.86,rectangle,31.0,3.3622444,6.248140335083008,27.0,3.4561992,6.292472839355469,29.0,3.2631943,5.934089183807373,27.0,3.3412666,5.747360706329346,29.0,3.4278274,6.263078212738037,29.0,3.3119104,5.905905723571777
2001.032,3.34,1.65,0.24,0.06,0.66,0.05,0.0,0.02,90.9,0.19,0.36,1.81,0.08,0.64,rectangle,44.0,4.2444816,7.156733989715576,37.0,3.9508703,6.769900321960449,27.0,3.7112582,5.606990814208984,35.0,3.6646538,6.587504863739014,37.0,3.800699,6.820605278015137,31.0,3.9488924,6.06737756729126
2001.033,6.6,0.9,0.29,0.07,0.78,0.07,0.0,0.06,76.17,0.09,1.0,12.73,0.11,1.14,rectangle,44.0,3.5870862,8.242352485656738,42.0,3.5443618,7.845128059387207,48.0,3.7059917,9.077404022216797,44.0,3.5870862,8.272819519042969,42.0,3.5641444,7.851622581481934,48.0,3.7017732,9.1237211227417
2001.034,0.12,61.11,0.21,0.0,0.18,0.13,0.0,0.01,11.2,19.05,4.8,2.97,0.08,0.14,bands,16.0,2.526423,3.7676455974578857,13.0,2.2758927,3.5662999153137207,13.0,2.0672295,3.1776890754699707,14.0,2.0116847,3.4158544540405273,10.0,1.7184659,3.0504322052001953,13.0,2.2114758,3.8042197227478027
2001.035,14.33,0.31,0.51,0.15,3.39,2.78,0.01,0.04,68.86,0.88,2.52,1.04,0.16,5.03,rectangle,21.0,2.772634,4.364300727844238,20.0,2.838078,4.4422383308410645,25.0,3.599045,5.334898948669434,10.0,1.9182512,2.944395065307617,18.0,2.108391,4.161754131317139,37.0,3.441475,6.9979047775268555
2002.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.53,0.0,0.47,0.0,0.0,0.0,rectangle,8.0,1.5860722,2.4759395122528076,9.0,1.634587,2.7986035346984863,11.0,1.7432907,3.115506887435913,17.0,2.0,4.248046875,16.0,1.9425337,3.9512648582458496,18.0,2.0482461,4.233762264251709
2002.002,1.61,20.43,0.11,0.02,0.05,0.08,0.0,0.02,69.8,1.1,0.47,2.63,0.1,3.57,rectangle,11.0,2.0804145,3.0597379207611084,11.0,2.0482461,3.0418448448181152,14.0,2.0953817,3.3360092639923096,13.0,1.8328598,3.454380750656128,12.0,1.767767,3.245620012283325,9.0,1.6955825,2.620300054550171
2002.003,23.87,7.44,2.07,0.02,0.19,3.21,0.0,0.11,12.52,1.0,0.24,1.84,2.09,45.43,symmetry,16.0,2.059657,3.808363437652588,17.0,2.193741,3.9982402324676514,17.0,2.2844584,4.081209659576416,15.0,1.9425337,4.171889781951904,14.0,2.0482461,3.617347240447998,13.0,2.1323402,3.6997733116149902
2002.004,0.97,0.01,50.74,0.0,0.01,0.0,0.0,0.0,35.47,0.0,11.67,0.02,0.0,1.11,circle,10.0,1.8645543,2.8030316829681396,12.0,1.8770822,2.890803098678589,14.0,1.9843135,3.3266873359680176,15.0,1.9485571,4.531684875488281,13.0,1.7721809,3.8720316886901855,15.0,1.8874586,4.210618495941162
2002.005,11.25,0.52,0.2,0.07,1.1,1.43,0.0,0.05,24.9,0.55,0.62,1.56,0.14,57.63,symmetry,38.0,3.818131,7.4831223487854,41.0,3.7934978,8.131734848022461,41.0,3.7070456,7.829880714416504,27.0,2.9408226,5.49110746383667,26.0,2.8545468,5.552780628204346,21.0,2.7627544,4.787231922149658
2002.006,0.64,15.89,0.07,0.03,0.14,0.1,0.0,0.03,62.61,1.9,0.5,17.66,0.05,0.39,rectangle,14.0,2.323454,3.7815167903900146,12.0,2.0539596,3.337726593017578,12.0,1.7940875,2.772050380706787,25.0,2.635396,5.905904769897461,20.0,2.4478946,4.967284202575684,17.0,2.1704695,3.999295234680176
2002.007,3.6,2.59,11.45,0.05,0.11,2.22,0.0,0.05,64.38,0.4,1.84,2.64,1.73,8.94,rectangle,27.0,3.21374,5.608365058898926,23.0,2.9764702,5.176846981048584,19.0,2.828427,4.555452823638916,16.0,2.304886,3.7248237133026123,19.0,2.3014941,4.426712989807129,15.0,2.2255616,3.8132364749908447
2002.008,38.9,23.25,2.98,0.0,0.06,0.16,0.0,0.02,33.19,0.77,0.44,0.1,0.12,0.02,abstract,23.0,2.95804,4.882576942443848,20.0,2.8504386,4.471983909606934,17.0,2.8394542,4.355160713195801,19.0,2.3065803,4.578454494476318,18.0,2.2980971,4.628861904144287,27.0,2.5890393,6.036069869995117
2002.009,5.57,3.42,0.79,0.03,0.15,0.1,0.0,0.02,71.76,0.32,0.8,2.12,0.36,14.57,rectangle,9.0,1.9665166,2.6373353004455566,11.0,2.078536,3.046508550643921,10.0,2.0634468,3.020465135574341,20.0,2.3014941,5.088076114654541,18.0,2.3150325,4.4401774406433105,22.0,2.4622145,5.41849422454834
2002.010,0.0,0.38,0.0,0.0,0.0,0.01,0.0,0.0,93.86,5.72,0.01,0.02,0.0,0.0,rectangle,10.0,1.5737098,2.5031771659851074,9.0,1.6393596,2.4417505264282227,11.0,1.8114221,3.119096279144287,27.0,2.5754247,6.332277297973633,30.0,2.7796695,7.294314861297607,28.0,2.8613808,6.771873474121094
2002.011,4.43,6.27,0.6,0.29,2.25,3.3,0.01,0.09,54.0,6.82,0.83,0.83,0.1,20.19,rectangle,34.0,3.668915,6.354345321655273,43.0,4.067785,7.39504337310791,29.0,3.5465653,5.930416107177734,32.0,3.88205,6.191214084625244,42.0,4.2343464,7.041622638702393,31.0,3.8068607,6.017968654632568
2002.012,1.67,3.74,0.79,0.02,0.17,0.44,0.0,0.16,3.82,0.27,0.13,82.89,0.52,5.37,square,12.0,2.3200889,3.504288673400879,16.0,2.3200889,3.8083157539367676,15.0,2.291288,3.742826461791992,27.0,2.8435783,6.022978782653809,33.0,2.9141357,6.931366443634033,29.0,2.8600154,6.134126663208008
2002.013,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,99.55,0.35,0.07,0.01,0.0,0.0,rectangle,6.0,1.3258252,1.8227641582489014,7.0,1.4086784,2.1506168842315674,6.0,1.3462912,1.7865171432495117,42.0,3.0246384,10.423150062561035,34.0,2.7471576,8.26659107208252,36.0,2.8270457,8.893722534179688
2002.014,0.76,0.73,0.07,0.03,0.24,0.07,0.0,0.01,95.0,0.18,0.08,1.12,0.02,1.7,rectangle,13.0,1.7765838,3.3898074626922607,10.0,1.8603595,3.158750057220459,12.0,1.9485571,3.4545979499816895,25.0,2.3733547,6.038346290588379,20.0,2.404423,5.314529895782471,26.0,2.5372229,5.853143215179443
2002.015,3.5,23.99,0.1,0.06,0.26,0.02,0.0,0.03,67.9,0.55,0.38,2.8,0.14,0.27,rectangle,19.0,2.4334903,4.128569602966309,15.0,2.3717082,3.587428331375122,17.0,2.4811792,4.058472156524658,19.0,2.484326,4.389291286468506,17.0,2.4157686,3.9944217205047607,17.0,2.5155764,3.9921634197235107
2002.016,7.94,0.25,1.16,0.1,2.53,25.31,0.01,0.04,50.52,1.01,2.48,2.58,0.3,5.76,rectangle,22.0,3.0733228,4.8203582763671875,20.0,2.8912585,4.419541835784912,27.0,3.230712,5.060664653778076,21.0,2.7457354,4.925490856170654,26.0,2.8681984,5.680973529815674,26.0,2.9606798,5.471445083618164
2002.017,3.83,6.73,0.0,0.01,0.05,1.3,0.0,0.0,27.58,29.72,0.07,30.63,0.0,0.07,square,22.0,3.3319008,4.942465782165527,24.0,3.3517718,5.124124050140381,15.0,2.471715,3.744410276412964,38.0,3.2548041,7.491308689117432,43.0,3.4392042,8.758957862854004,23.0,2.4366987,5.807577610015869
2002.018,46.42,16.86,0.47,0.0,0.01,0.53,0.0,0.01,25.82,1.86,0.26,0.02,0.11,7.63,abstract,11.0,1.8770822,2.890803098678589,19.0,2.195521,4.742047309875488,17.0,2.115789,4.0786590576171875,12.0,1.8729155,3.0260813236236572,16.0,2.1740658,4.060450077056885,14.0,2.0077972,3.642774820327759
2002.019,1.83,0.65,1.41,0.02,0.05,0.39,0.0,0.0,94.08,0.08,0.36,0.21,0.12,0.79,rectangle,33.0,3.7697396,5.921878814697266,28.0,3.8709657,5.782804012298584,30.0,3.93204,5.802892684936523,36.0,3.6012151,7.1547136306762695,48.0,3.9970691,8.57874870300293,34.0,3.423266,6.655048370361328
2002.020,3.96,0.42,1.51,0.05,0.43,1.37,0.0,0.01,87.36,0.19,1.71,0.55,0.34,2.11,rectangle,37.0,3.958772,6.267427444458008,42.0,4.3508263,6.878381252288818,33.0,4.177694,6.282085418701172,27.0,3.1312437,5.484181880950928,25.0,3.1721444,5.169955253601074,27.0,3.196678,5.5110249519348145
2002.021,0.01,0.1,0.0,0.0,0.01,0.07,0.0,0.0,0.29,97.45,0.25,1.32,0.0,0.48,repetition,7.0,1.3287683,2.2627251148223877,6.0,1.3050383,1.8084462881088257,7.0,1.3433865,1.911722183227539,31.0,2.6457512,8.942065238952637,29.0,2.5663083,8.297711372375488,29.0,2.5326,7.960386276245117
2002.022,2.71,0.26,0.2,0.01,0.08,0.15,0.0,0.01,8.79,0.11,2.24,0.01,0.07,85.37,symmetry,37.0,3.7322497,7.038926601409912,40.0,4.035003,7.803117752075195,37.0,3.7831864,7.006552696228027,25.0,3.0,5.482638835906982,28.0,3.2451887,6.109706401824951,23.0,3.0413814,5.302700519561768
2002.024,0.0,77.11,0.0,0.01,0.0,0.34,0.0,0.0,0.18,22.35,0.0,0.0,0.0,0.0,bands,10.0,1.5,2.944444417953491,11.0,1.5283774,3.3398263454437256,16.0,1.824315,4.549267292022705,42.0,3.0707796,10.072830200195312,45.0,3.2210248,10.684226036071777,48.0,3.4877017,10.488409042358398
2002.025,0.05,99.93,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,bands,8.0,1.5360258,2.3055543899536133,9.0,1.6606662,2.6214776039123535,8.0,1.6512306,2.536529779434204,24.0,2.58602,6.139228343963623,35.0,2.831188,8.214165687561035,29.0,2.7585096,6.529170989990234
2002.026,0.0,1.44,0.01,0.01,0.0,75.63,0.01,0.01,3.73,19.04,0.0,0.01,0.0,0.1,grid,8.0,1.4630874,2.4583048820495605,6.0,1.363589,1.8441816568374634,8.0,1.4279574,2.127063512802124,28.0,2.3435416,7.7239298820495605,30.0,2.40767,8.244373321533203,35.0,2.6721947,9.454894065856934
2003.001,0.0,0.07,0.0,0.0,0.0,0.26,0.0,0.0,0.03,88.04,0.0,11.59,0.0,0.0,repetition,28.0,3.5487673,5.614957809448242,18.0,2.698379,4.2932305335998535,17.0,2.7099354,3.8616762161254883,96.0,6.211758,14.19106674194336,22.0,2.246525,5.044942855834961,24.0,2.4748738,6.167599678039551
2003.002,0.01,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.72,2.6,0.0,96.52,0.0,0.05,square,10.0,1.8977783,2.898411512374878,10.0,1.7589059,2.5670228004455566,12.0,1.9405218,2.9812958240509033,19.0,2.2026262,4.641472816467285,26.0,2.2114758,6.75571346282959,14.0,2.099107,4.097486972808838
2003.003,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,16.83,79.52,0.23,0.03,0.0,2.57,repetition,20.0,2.330169,4.32688570022583,12.0,2.1919599,3.2062854766845703,12.0,2.1213202,2.9855620861053467,23.0,2.4968731,5.487314701080322,24.0,2.7585096,6.018896102905273,25.0,2.679494,5.567310333251953
2003.004,0.0,0.0,0.0,0.0,0.0,98.63,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,grid,11.0,1.6177723,3.0210142135620117,12.0,1.767767,3.2328920364379883,10.0,1.634587,2.685908079147339,13.0,1.8349898,3.6519417762756348,15.0,1.994132,3.9731011390686035,12.0,1.767767,3.139554023742676
2003.005,2.7,0.58,1.51,0.01,0.19,5.2,0.0,0.01,86.42,1.72,0.15,0.37,0.1,1.03,rectangle,22.0,2.6721947,4.4581403732299805,17.0,2.5965722,3.867408275604248,15.0,2.6070817,3.8033013343811035,16.0,2.186607,4.263925552368164,14.0,2.09165,3.936570644378662,15.0,2.1194782,4.002010345458984
2003.006,6.13,1.12,0.25,0.02,0.14,4.06,0.0,0.01,81.89,2.04,0.21,0.15,0.06,3.92,rectangle,12.0,2.193741,3.2745165824890137,13.0,2.2150056,3.340705394744873,15.0,2.2026262,3.538266181945801,12.0,1.6583124,3.3817238807678223,16.0,1.7365555,4.379314422607422,15.0,1.6909686,3.977252721786499
2003.007,3.04,0.55,6.93,0.01,0.22,70.2,0.0,0.05,14.02,3.55,0.32,0.66,0.31,0.13,grid,21.0,3.0923293,4.708044528961182,24.0,3.1486604,5.1237592697143555,21.0,3.0465145,4.610335826873779,128.0,8.035079,15.522031784057617,128.0,8.03751,15.509322166442871,128.0,8.033134,15.532767295837402
2003.008,14.79,0.6,0.03,0.0,0.01,0.13,0.0,0.0,11.3,73.14,0.01,0.0,0.0,0.0,repetition,10.0,1.6932771,2.6539478302001953,9.0,1.672386,2.5479602813720703,7.0,1.612936,2.0791921615600586,27.0,2.524876,6.670390605926514,35.0,2.7894893,8.618842124938965,22.0,2.4334903,5.922468185424805
2003.009,0.01,0.04,0.01,0.01,0.03,0.01,0.0,0.0,51.28,0.24,13.19,0.81,0.0,34.37,rectangle,11.0,1.7070625,2.9317564964294434,10.0,1.7070625,2.8375258445739746,15.0,1.7139137,3.8266284465789795,19.0,2.0935168,4.823268413543701,20.0,2.1722684,5.005144119262695,19.0,2.2220485,5.291473388671875
2003.010,12.73,4.3,0.12,0.1,0.67,0.14,0.0,0.02,62.84,0.86,1.31,1.32,0.47,15.13,rectangle,14.0,2.336865,3.5441455841064453,18.0,2.2621202,3.949716329574585,16.0,2.2878757,3.7077345848083496,40.0,3.3154469,8.03935432434082,39.0,3.202782,8.416794776916504,36.0,3.0013018,7.904852390289307
2003.011,4.67,0.43,0.22,0.02,0.2,0.78,0.0,0.01,89.38,0.23,0.43,0.38,0.13,3.13,rectangle,13.0,2.3251345,3.4866528511047363,15.0,2.2861676,3.423297882080078,12.0,2.2844584,3.414769172668457,20.0,2.5062423,4.7180705070495605,19.0,2.435095,4.589914321899414,24.0,2.5799708,5.369096279144287
2003.012,1.73,18.36,0.09,0.03,0.05,8.12,0.02,0.05,36.41,21.71,0.45,0.64,0.28,12.06,rectangle,12.0,2.181241,3.2436225414276123,17.0,2.3930237,3.81095814704895,15.0,2.3651109,3.5537562370300293,31.0,3.2088745,7.112175941467285,36.0,3.4641016,8.125754356384277,39.0,3.5564642,8.270570755004883
2003.013,2.89,9.06,1.53,0.01,0.12,7.27,0.0,0.05,47.8,30.66,0.4,0.1,0.05,0.06,rectangle,12.0,1.9018905,2.929050922393799,10.0,1.8519416,2.777667284011841,11.0,1.9100883,2.8612308502197266,11.0,1.7161913,2.9501359462738037,8.0,1.6032194,2.384544849395752,10.0,1.6321956,2.863476514816284
2003.016,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.0,99.71,0.08,0.0,0.14,0.0,0.0,rectangle,8.0,1.625,2.520709991455078,9.0,1.6909686,2.6151466369628906,10.0,1.5411035,2.5613908767700195,20.0,2.3014941,5.264952182769775,21.0,2.5078003,5.263948440551758,20.0,2.4494898,5.219518184661865
2003.017,0.7,57.23,0.06,0.06,0.47,1.42,0.01,0.02,10.15,13.22,0.68,15.71,0.09,0.18,bands,17.0,2.0136254,3.995180606842041,43.0,4.374107,7.079855918884277,17.0,2.21853,4.377630710601807,26.0,2.7400389,6.071657180786133,27.0,3.1930099,5.664132595062256,31.0,2.6780357,7.3052520751953125
2004.001,1.25,1.4,0.27,0.0,0.4,0.08,0.07,0.08,5.83,6.24,81.35,2.49,0.23,0.3,shape,33.0,3.2415757,6.367033004760742,32.0,3.2977264,6.195491313934326,25.0,3.0103986,5.066919803619385,24.0,3.1137297,5.368014335632324,27.0,3.3517718,5.823731422424316,27.0,3.122499,5.369682312011719
2004.002,1.07,93.58,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.08,0.04,0.0,0.0,0.0,bands,16.0,2.451084,3.909392833709717,15.0,2.4653854,3.8859376907348633,15.0,2.4590394,4.0532307624816895,17.0,2.20794,3.8736941814422607,16.0,2.193741,3.778459310531616,14.0,2.1268375,3.6219825744628906
2004.003,5.52,2.63,0.02,0.05,0.05,0.01,0.0,0.02,90.45,0.09,0.03,0.66,0.01,0.45,rectangle,8.0,1.2960275,2.0536816120147705,6.0,1.3491895,2.0064501762390137,6.0,1.2311072,1.6517692804336548,11.0,1.5737098,3.441304922103882,10.0,1.5712256,2.755246639251709,9.0,1.5737098,2.954200029373169
2004.005,0.54,3.93,0.27,0.0,0.1,0.08,0.0,0.0,93.73,1.04,0.19,0.03,0.02,0.05,rectangle,19.0,2.6648757,4.098358631134033,27.0,3.0,5.03125,23.0,2.8435783,4.713137149810791,16.0,2.4796042,3.8244667053222656,27.0,2.8006697,5.364397048950195,23.0,2.7768574,5.431069850921631
